"rating","price_usd","dominant_label","norm_sentiment","skin_type","token_count","mentions_social_media"
5,14,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",10,FALSE
5,26,"Purchase Experience & Satisfaction",0.294117647058824,"combination",34,FALSE
4,14,"Moisterization",0.137931034482759,"combination",29,FALSE
5,49,"Purchase Experience & Satisfaction",0.428571428571429,"dry",14,FALSE
5,21,"Moisterization",0.26530612244898,"dry",49,FALSE
5,115,"Texture, Fragrance & Makeup",0.115384615384615,"oily",26,FALSE
4,38,"Problematic Skin (Acne/Sensitivity)",0.526315789473684,"normal",19,FALSE
5,56,"Problematic Skin (Acne/Sensitivity)",0.590909090909091,"combination",22,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.346153846153846,"combination",26,FALSE
5,29,"Purchase Experience & Satisfaction",0.174418604651163,"dry",86,FALSE
5,115,"Moisterization",0.166666666666667,"dry",54,FALSE
4,52,"Purchase Experience & Satisfaction",0.0491803278688525,"oily",61,FALSE
1,38,"Moisterization",0.5,"dry",8,FALSE
5,19,"Moisterization",0.3,"combination",40,FALSE
5,48,"Purchase Experience & Satisfaction",0.132352941176471,"combination",68,FALSE
3,10.99,"Moisterization",0,"normal",8,FALSE
5,19,"Purchase Experience & Satisfaction",0.19047619047619,"dry",42,FALSE
5,35,"Moisterization",0.217391304347826,"normal",23,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.137931034482759,"dry",29,FALSE
4,145,"Texture, Fragrance & Makeup",0.36,"combination",25,FALSE
5,38,"Texture, Fragrance & Makeup",0.434782608695652,"combination",23,FALSE
4,21,"Texture, Fragrance & Makeup",0.368421052631579,"combination",38,FALSE
4,3,"Moisterization",0.48,"combination",25,FALSE
5,39,"Moisterization",0.375,"combination",24,FALSE
5,65,"Texture, Fragrance & Makeup",0.206896551724138,"dry",29,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.636363636363636,"combination",11,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.0869565217391304,"dry",23,FALSE
5,30,"Texture, Fragrance & Makeup",0.518518518518518,"oily",27,FALSE
5,6.5,"Texture, Fragrance & Makeup",0,"dry",7,FALSE
2,36,"Texture, Fragrance & Makeup",0.2,"combination",15,FALSE
5,70,"Moisterization",0.166666666666667,"dry",18,FALSE
5,35,"Texture, Fragrance & Makeup",0.36,"combination",25,FALSE
5,28,"Purchase Experience & Satisfaction",0.354166666666667,"combination",48,FALSE
5,13,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"dry",13,FALSE
5,51,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"oily",45,FALSE
5,85,"Moisterization",0.248062015503876,"combination",129,FALSE
5,66,"Moisterization",0.08,"normal",25,FALSE
5,32,"Moisterization",0.380952380952381,"combination",21,FALSE
5,68,"Purchase Experience & Satisfaction",0.217391304347826,"combination",23,FALSE
5,38,"Texture, Fragrance & Makeup",0.636363636363636,"dry",11,FALSE
2,45,"Purchase Experience & Satisfaction",0.333333333333333,"combination",45,FALSE
4,36,"Texture, Fragrance & Makeup",0.28,"combination",50,FALSE
5,52,"Moisterization",0.375,"combination",8,FALSE
5,21,"Moisterization",0.4,"dry",45,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.5,"oily",6,FALSE
5,50,"Texture, Fragrance & Makeup",0.130434782608696,"oily",23,FALSE
5,19,"Problematic Skin (Acne/Sensitivity)",0.148936170212766,"dry",47,FALSE
5,17,"Purchase Experience & Satisfaction",0,"combination",21,FALSE
4,33,"Purchase Experience & Satisfaction",0.486486486486487,"combination",37,FALSE
5,39,"Texture, Fragrance & Makeup",0,"combination",23,FALSE
5,48,"Texture, Fragrance & Makeup",0.257142857142857,"combination",35,FALSE
1,39,"Problematic Skin (Acne/Sensitivity)",0.0740740740740741,"combination",27,FALSE
5,58,"Purchase Experience & Satisfaction",0.4,"dry",5,FALSE
5,39,"Purchase Experience & Satisfaction",0.318181818181818,"dry",22,FALSE
1,98,"Texture, Fragrance & Makeup",0.032258064516129,"combination",31,FALSE
5,8,"Texture, Fragrance & Makeup",0.0666666666666667,"normal",15,FALSE
1,24,"Problematic Skin (Acne/Sensitivity)",0.238095238095238,"dry",42,FALSE
5,58,"Moisterization",0.09375,"combination",64,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.428571428571429,"oily",14,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0,"combination",9,FALSE
4,72,"Texture, Fragrance & Makeup",0,"combination",25,FALSE
5,35,"Texture, Fragrance & Makeup",0.263157894736842,"oily",19,FALSE
3,15,"Moisterization",0.454545454545455,"dry",44,FALSE
5,60,"Purchase Experience & Satisfaction",0.212121212121212,"combination",66,FALSE
2,9.5,"Moisterization",0.142857142857143,"combination",35,FALSE
5,20,"Purchase Experience & Satisfaction",0.285714285714286,"combination",7,FALSE
5,49,"Texture, Fragrance & Makeup",0.25,"dry",20,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.0444444444444444,"combination",45,FALSE
5,35,"Purchase Experience & Satisfaction",0.189189189189189,"combination",74,FALSE
5,52,"Moisterization",0.192307692307692,"dry",52,FALSE
4,39,"Purchase Experience & Satisfaction",0.125,"oily",16,FALSE
3,58,"Problematic Skin (Acne/Sensitivity)",0.135135135135135,"dry",37,FALSE
4,99,"Problematic Skin (Acne/Sensitivity)",0,"combination",32,FALSE
4,51,"Texture, Fragrance & Makeup",0.285714285714286,"dry",21,FALSE
1,28,"Purchase Experience & Satisfaction",0.166666666666667,"dry",12,FALSE
4,38,"Moisterization",0.259259259259259,"normal",27,FALSE
3,245,"Moisterization",0.0761904761904762,"normal",105,FALSE
4,32.5,"Texture, Fragrance & Makeup",0.08,"combination",25,FALSE
4,19,"Moisterization",0.0571428571428571,"dry",35,FALSE
5,245,"Moisterization",0.357142857142857,"normal",14,FALSE
5,38,"Texture, Fragrance & Makeup",0,"dry",6,FALSE
5,25,"Purchase Experience & Satisfaction",0.481481481481481,"combination",27,FALSE
5,49,"Moisterization",0.222222222222222,"dry",36,FALSE
5,24,"Moisterization",0.0697674418604651,"combination",43,FALSE
5,82,"Texture, Fragrance & Makeup",0.6,"combination",15,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.636363636363636,"dry",11,FALSE
5,15,"Purchase Experience & Satisfaction",0.153846153846154,"combination",13,FALSE
5,48,"Problematic Skin (Acne/Sensitivity)",0.15625,"combination",32,FALSE
5,20,"Texture, Fragrance & Makeup",0.0416666666666667,"combination",24,FALSE
5,35,"Problematic Skin (Acne/Sensitivity)",-0.0384615384615385,"combination",26,FALSE
5,115,"Texture, Fragrance & Makeup",0.2,"normal",10,FALSE
4,98,"Texture, Fragrance & Makeup",0.32258064516129,"combination",62,FALSE
2,40,"Texture, Fragrance & Makeup",0.222222222222222,"oily",27,FALSE
4,9.5,"Problematic Skin (Acne/Sensitivity)",0.75,"combination",8,FALSE
3,14,"Problematic Skin (Acne/Sensitivity)",0.272727272727273,"dry",55,FALSE
5,6,"Texture, Fragrance & Makeup",0.0788177339901478,"oily",203,FALSE
3,15,"Problematic Skin (Acne/Sensitivity)",0.166666666666667,"oily",36,FALSE
5,65,"Problematic Skin (Acne/Sensitivity)",0,"dry",20,FALSE
2,80,"Moisterization",0.24,"combination",25,FALSE
4,36,"Purchase Experience & Satisfaction",0.0645161290322581,"combination",31,FALSE
5,64,"Purchase Experience & Satisfaction",0.25,"combination",8,FALSE
5,10.99,"Moisterization",0.363636363636364,"combination",33,FALSE
5,54,"Texture, Fragrance & Makeup",0.285714285714286,"dry",35,FALSE
5,16,"Texture, Fragrance & Makeup",0.102040816326531,"combination",49,FALSE
5,89,"Problematic Skin (Acne/Sensitivity)",0.6,"oily",10,FALSE
5,39,"Purchase Experience & Satisfaction",0.55,"combination",20,FALSE
5,45,"Texture, Fragrance & Makeup",0.0848484848484849,"combination",165,FALSE
5,66,"Texture, Fragrance & Makeup",0.434782608695652,"combination",23,FALSE
1,60,"Problematic Skin (Acne/Sensitivity)",0,"normal",7,FALSE
5,12,"Texture, Fragrance & Makeup",0.428571428571429,"combination",7,FALSE
5,18,"Purchase Experience & Satisfaction",0.666666666666667,"normal",21,FALSE
2,82,"Moisterization",0.162162162162162,"combination",37,FALSE
5,38.5,"Texture, Fragrance & Makeup",0.136363636363636,"combination",22,FALSE
5,24,"Purchase Experience & Satisfaction",0.0377358490566038,"dry",53,FALSE
5,48,"Problematic Skin (Acne/Sensitivity)",0.260869565217391,"combination",23,FALSE
3,48,"Texture, Fragrance & Makeup",0.523809523809524,"dry",21,FALSE
5,36,"Moisterization",0.2,"combination",10,FALSE
5,99,"Problematic Skin (Acne/Sensitivity)",0.285714285714286,"combination",14,FALSE
5,39,"Purchase Experience & Satisfaction",0.0540540540540541,"combination",37,FALSE
1,70,"Problematic Skin (Acne/Sensitivity)",0.307692307692308,"combination",39,FALSE
3,145,"Texture, Fragrance & Makeup",0.625,"normal",16,FALSE
3,36,"Problematic Skin (Acne/Sensitivity)",0.31578947368421,"combination",19,FALSE
5,58,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"oily",15,FALSE
5,51,"Purchase Experience & Satisfaction",0.171428571428571,"normal",35,FALSE
5,25,"Moisterization",0.652173913043478,"normal",23,FALSE
3,38.5,"Texture, Fragrance & Makeup",0.272727272727273,"normal",11,FALSE
5,13,"Problematic Skin (Acne/Sensitivity)",-0.115384615384615,"normal",26,FALSE
5,68,"Texture, Fragrance & Makeup",0.125,"combination",16,FALSE
5,26,"Purchase Experience & Satisfaction",0.2,"combination",30,FALSE
5,99,"Purchase Experience & Satisfaction",0,"combination",7,FALSE
5,52,"Purchase Experience & Satisfaction",0,"combination",6,FALSE
1,22,"Problematic Skin (Acne/Sensitivity)",0.0434782608695652,"combination",46,FALSE
5,6.5,"Moisterization",0.169491525423729,"dry",59,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.147058823529412,"combination",34,FALSE
5,25,"Purchase Experience & Satisfaction",0.5,"combination",24,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.428571428571429,"combination",7,FALSE
5,20,"Texture, Fragrance & Makeup",0.375,"combination",16,FALSE
5,49,"Moisterization",0,"combination",25,FALSE
5,22,"Texture, Fragrance & Makeup",0.12,"dry",50,FALSE
3,35,"Purchase Experience & Satisfaction",0.12,"dry",25,FALSE
5,62,"Purchase Experience & Satisfaction",0.230769230769231,"combination",13,FALSE
5,52,"Moisterization",0,"dry",8,FALSE
2,70,"Moisterization",-0.125,"dry",8,FALSE
2,18,"Problematic Skin (Acne/Sensitivity)",0.258064516129032,"combination",31,FALSE
5,68,"Moisterization",0.416666666666667,"dry",12,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.258064516129032,"combination",31,FALSE
4,8.9,"Texture, Fragrance & Makeup",0.119402985074627,"oily",67,FALSE
5,12,"Purchase Experience & Satisfaction",-0.0377358490566038,"combination",53,FALSE
5,48,"Texture, Fragrance & Makeup",0.545454545454545,"normal",22,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.25,"normal",8,FALSE
5,39,"Purchase Experience & Satisfaction",0.23728813559322,"dry",59,FALSE
2,28,"Problematic Skin (Acne/Sensitivity)",0.208333333333333,"combination",24,FALSE
5,38,"Purchase Experience & Satisfaction",0.461538461538462,"combination",13,FALSE
5,30.8,"Texture, Fragrance & Makeup",0,"combination",6,FALSE
5,7,"Moisterization",0.5,"combination",6,FALSE
5,49,"Purchase Experience & Satisfaction",0.260869565217391,"combination",23,FALSE
4,70,"Moisterization",0.181818181818182,"dry",33,FALSE
3,38,"Texture, Fragrance & Makeup",0.538461538461538,"oily",13,FALSE
3,18,"Texture, Fragrance & Makeup",0.333333333333333,"combination",48,FALSE
1,14,"Purchase Experience & Satisfaction",0,"combination",16,FALSE
3,38.5,"Problematic Skin (Acne/Sensitivity)",0.296296296296296,"normal",27,FALSE
5,24,"Texture, Fragrance & Makeup",0.32,"combination",25,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"normal",13,FALSE
5,3,"Problematic Skin (Acne/Sensitivity)",0.6,"combination",10,FALSE
5,64,"Texture, Fragrance & Makeup",0.452380952380952,"combination",42,FALSE
4,60,"Problematic Skin (Acne/Sensitivity)",0.137931034482759,"combination",29,FALSE
5,24,"Purchase Experience & Satisfaction",0.375,"combination",24,FALSE
5,45,"Purchase Experience & Satisfaction",1,"combination",7,FALSE
4,65,"Moisterization",0.5,"combination",10,FALSE
5,70,"Texture, Fragrance & Makeup",0.136363636363636,"combination",22,FALSE
1,3,"Problematic Skin (Acne/Sensitivity)",0.411764705882353,"normal",17,FALSE
5,27,"Texture, Fragrance & Makeup",0.27027027027027,"combination",37,FALSE
5,39,"Purchase Experience & Satisfaction",0.116279069767442,"combination",43,FALSE
5,7,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",36,FALSE
5,48,"Purchase Experience & Satisfaction",0.6,"dry",5,FALSE
5,39,"Purchase Experience & Satisfaction",0.230769230769231,"combination",13,FALSE
5,92,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",10,FALSE
5,54,"Texture, Fragrance & Makeup",0,"dry",13,FALSE
5,5.99,"Texture, Fragrance & Makeup",0.144578313253012,"combination",83,FALSE
5,45,"Moisterization",0.266666666666667,"dry",15,FALSE
5,80,"Purchase Experience & Satisfaction",0.0238095238095238,"normal",42,FALSE
3,122,"Purchase Experience & Satisfaction",0.325,"combination",40,FALSE
5,21,"Moisterization",0.269230769230769,"combination",26,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.272727272727273,"oily",11,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.0686274509803922,"combination",102,FALSE
5,24,"Moisterization",0.133333333333333,"dry",15,FALSE
4,22,"Texture, Fragrance & Makeup",0.266666666666667,"combination",60,FALSE
3,78,"Texture, Fragrance & Makeup",0.1875,"combination",16,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.157894736842105,"combination",38,FALSE
4,68,"Texture, Fragrance & Makeup",0.25531914893617,"combination",47,FALSE
1,15.7,"Moisterization",0,"combination",4,FALSE
5,48,"Moisterization",0.615384615384615,"normal",26,FALSE
3,24,"Moisterization",0,"dry",8,FALSE
3,24,"Texture, Fragrance & Makeup",0.235294117647059,"combination",51,FALSE
2,11.99,"Texture, Fragrance & Makeup",0.209876543209877,"oily",81,FALSE
4,39,"Purchase Experience & Satisfaction",0.382352941176471,"combination",34,FALSE
2,5.99,"Texture, Fragrance & Makeup",-0.266666666666667,"combination",15,FALSE
5,38,"Purchase Experience & Satisfaction",0.206896551724138,"combination",29,FALSE
5,68,"Texture, Fragrance & Makeup",0.5,"combination",24,FALSE
5,46,"Purchase Experience & Satisfaction",0.3,"combination",30,FALSE
3,65,"Purchase Experience & Satisfaction",0.114583333333333,"normal",96,FALSE
5,32,"Texture, Fragrance & Makeup",0.28,"combination",50,FALSE
3,16,"Problematic Skin (Acne/Sensitivity)",0.0588235294117647,"combination",34,FALSE
5,7,"Problematic Skin (Acne/Sensitivity)",0.833333333333333,"combination",6,FALSE
5,52,"Texture, Fragrance & Makeup",0.0909090909090909,"combination",11,FALSE
5,65,"Problematic Skin (Acne/Sensitivity)",0.272727272727273,"normal",11,FALSE
4,65,"Texture, Fragrance & Makeup",0.0952380952380952,"normal",63,FALSE
5,30,"Moisterization",0.461538461538462,"oily",13,FALSE
1,38,"Moisterization",0.333333333333333,"normal",15,FALSE
5,49,"Moisterization",0.0909090909090909,"normal",33,FALSE
5,39,"Moisterization",-0.238095238095238,"combination",21,FALSE
5,62,"Problematic Skin (Acne/Sensitivity)",0.075,"combination",40,FALSE
4,49,"Moisterization",0.27027027027027,"combination",37,FALSE
5,34,"Purchase Experience & Satisfaction",0.363636363636364,"combination",11,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.441176470588235,"combination",34,FALSE
5,51,"Moisterization",0.31578947368421,"combination",19,FALSE
4,90,"Texture, Fragrance & Makeup",0.233333333333333,"combination",30,FALSE
5,49,"Texture, Fragrance & Makeup",0.32,"oily",25,FALSE
1,38,"Texture, Fragrance & Makeup",0.1875,"combination",16,FALSE
4,130,"Texture, Fragrance & Makeup",0.1875,"normal",48,FALSE
5,39,"Purchase Experience & Satisfaction",0.238095238095238,"combination",21,FALSE
5,68,"Problematic Skin (Acne/Sensitivity)",-0.111111111111111,"oily",9,FALSE
5,32.5,"Texture, Fragrance & Makeup",0.285714285714286,"dry",42,FALSE
5,72,"Problematic Skin (Acne/Sensitivity)",0.4375,"normal",16,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.0869565217391304,"combination",23,FALSE
5,74,"Texture, Fragrance & Makeup",0.0810810810810811,"combination",37,FALSE
5,11.99,"Problematic Skin (Acne/Sensitivity)",0.0714285714285714,"combination",14,FALSE
5,27,"Texture, Fragrance & Makeup",0,"combination",22,FALSE
5,90,"Purchase Experience & Satisfaction",0.0952380952380952,"combination",21,FALSE
5,35,"Purchase Experience & Satisfaction",0.263157894736842,"combination",19,FALSE
4,49,"Moisterization",0.266666666666667,"normal",30,FALSE
5,24,"Texture, Fragrance & Makeup",0.166666666666667,"normal",66,FALSE
5,42,"Texture, Fragrance & Makeup",0.5,"normal",12,FALSE
5,32.5,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"oily",13,FALSE
5,56,"Texture, Fragrance & Makeup",0.0555555555555556,"normal",18,FALSE
5,45,"Purchase Experience & Satisfaction",0.166666666666667,"dry",12,FALSE
4,39,"Texture, Fragrance & Makeup",0.777777777777778,"oily",9,FALSE
5,36,"Purchase Experience & Satisfaction",0.0588235294117647,"combination",34,FALSE
5,19,"Purchase Experience & Satisfaction",0.225,"dry",40,FALSE
4,32,"Moisterization",0.0212765957446809,"combination",47,FALSE
5,22,"Purchase Experience & Satisfaction",1.2,"combination",5,FALSE
5,62,"Problematic Skin (Acne/Sensitivity)",0.153846153846154,"normal",13,FALSE
4,38.5,"Texture, Fragrance & Makeup",0.184210526315789,"normal",38,FALSE
1,32.5,"Problematic Skin (Acne/Sensitivity)",-0.0526315789473684,"combination",38,FALSE
5,16,"Problematic Skin (Acne/Sensitivity)",0.2,"combination",30,FALSE
1,52,"Moisterization",0.0434782608695652,"combination",46,FALSE
5,60,"Texture, Fragrance & Makeup",0.184210526315789,"combination",38,FALSE
4,125,"Problematic Skin (Acne/Sensitivity)",0.222222222222222,"oily",36,FALSE
4,32,"Moisterization",0.195121951219512,"dry",82,FALSE
5,24,"Moisterization",0.214285714285714,"dry",14,FALSE
5,48,"Problematic Skin (Acne/Sensitivity)",0.25,"normal",12,FALSE
5,10,"Purchase Experience & Satisfaction",0.1,"combination",60,FALSE
1,65,"Purchase Experience & Satisfaction",0.258064516129032,"combination",31,FALSE
4,100,"Texture, Fragrance & Makeup",0.162162162162162,"combination",37,FALSE
5,13,"Purchase Experience & Satisfaction",0.357142857142857,"combination",14,FALSE
5,33,"Purchase Experience & Satisfaction",0.142857142857143,"dry",91,FALSE
5,52,"Moisterization",0,"combination",24,FALSE
5,38,"Texture, Fragrance & Makeup",0.0769230769230769,"combination",39,FALSE
5,49,"Purchase Experience & Satisfaction",0.416666666666667,"dry",12,FALSE
4,95,"Moisterization",0.347826086956522,"oily",23,FALSE
5,22,"Purchase Experience & Satisfaction",0,"combination",29,FALSE
5,56,"Moisterization",0,"combination",8,FALSE
3,49,"Moisterization",0.0975609756097561,"dry",41,FALSE
5,68,"Moisterization",0.433333333333333,"combination",30,FALSE
5,19,"Purchase Experience & Satisfaction",0.555555555555556,"dry",9,FALSE
5,60,"Moisterization",0.121428571428571,"dry",140,FALSE
1,48,"Problematic Skin (Acne/Sensitivity)",0.2,"dry",25,FALSE
4,34,"Purchase Experience & Satisfaction",0,"combination",6,FALSE
2,21,"Problematic Skin (Acne/Sensitivity)",0.25,"normal",92,FALSE
3,38.5,"Texture, Fragrance & Makeup",0.105263157894737,"combination",19,FALSE
5,49,"Purchase Experience & Satisfaction",0.307692307692308,"dry",39,FALSE
4,19,"Purchase Experience & Satisfaction",0.461538461538462,"combination",26,FALSE
5,89,"Problematic Skin (Acne/Sensitivity)",0.375,"normal",24,FALSE
5,48,"Purchase Experience & Satisfaction",0.0740740740740741,"normal",54,FALSE
5,21,"Purchase Experience & Satisfaction",0.125,"combination",8,FALSE
5,80,"Moisterization",0.0769230769230769,"oily",13,FALSE
5,145,"Moisterization",0.0547945205479452,"dry",73,FALSE
5,60,"Texture, Fragrance & Makeup",0.25,"dry",24,FALSE
5,6,"Purchase Experience & Satisfaction",0.8,"normal",10,FALSE
5,74,"Purchase Experience & Satisfaction",0.333333333333333,"oily",27,FALSE
1,90,"Problematic Skin (Acne/Sensitivity)",-0.75,"combination",4,FALSE
1,34,"Moisterization",-0.032258064516129,"combination",31,FALSE
5,66,"Moisterization",0.285714285714286,"combination",35,FALSE
5,35,"Purchase Experience & Satisfaction",0.191489361702128,"combination",47,FALSE
5,49,"Purchase Experience & Satisfaction",0.186046511627907,"dry",43,FALSE
5,40,"Purchase Experience & Satisfaction",0.5,"combination",10,FALSE
5,34,"Texture, Fragrance & Makeup",0.4,"oily",15,FALSE
5,44,"Problematic Skin (Acne/Sensitivity)",0.32,"combination",50,FALSE
4,38,"Problematic Skin (Acne/Sensitivity)",0.105263157894737,"combination",19,FALSE
5,39,"Moisterization",0.375,"combination",8,FALSE
4,65,"Texture, Fragrance & Makeup",0.217391304347826,"combination",46,FALSE
3,50,"Problematic Skin (Acne/Sensitivity)",0.181818181818182,"normal",11,TRUE
5,33,"Texture, Fragrance & Makeup",0.5,"normal",10,FALSE
3,20,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",18,FALSE
5,89,"Texture, Fragrance & Makeup",0.24,"dry",75,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.363636363636364,"combination",11,FALSE
3,30,"Texture, Fragrance & Makeup",0.185185185185185,"combination",54,FALSE
5,70,"Problematic Skin (Acne/Sensitivity)",0.2,"oily",40,FALSE
5,30,"Problematic Skin (Acne/Sensitivity)",0.428571428571429,"combination",7,FALSE
4,6.5,"Moisterization",0.307692307692308,"combination",26,FALSE
5,52,"Purchase Experience & Satisfaction",0.181818181818182,"dry",33,FALSE
1,19,"Texture, Fragrance & Makeup",0.555555555555556,"combination",9,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",8,FALSE
5,18,"Moisterization",0.387096774193548,"dry",31,FALSE
5,39,"Moisterization",0.272727272727273,"dry",22,FALSE
2,78,"Moisterization",0.0232558139534884,"combination",43,FALSE
4,68,"Moisterization",0.1875,"combination",32,FALSE
4,15,"Problematic Skin (Acne/Sensitivity)",0.282051282051282,"oily",39,FALSE
4,38.5,"Moisterization",0.227272727272727,"combination",22,FALSE
5,27,"Purchase Experience & Satisfaction",0.76,"combination",25,FALSE
2,14,"Problematic Skin (Acne/Sensitivity)",0.142857142857143,"combination",28,FALSE
5,60,"Texture, Fragrance & Makeup",0.111111111111111,"dry",45,FALSE
4,38,"Texture, Fragrance & Makeup",0.136363636363636,"combination",22,FALSE
5,19,"Moisterization",0.151898734177215,"combination",79,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.0625,"combination",32,FALSE
5,48,"Texture, Fragrance & Makeup",0.3,"combination",40,FALSE
5,45,"Problematic Skin (Acne/Sensitivity)",0.304347826086957,"dry",23,FALSE
5,19,"Purchase Experience & Satisfaction",0.0952380952380952,"combination",21,FALSE
5,48,"Texture, Fragrance & Makeup",0.117647058823529,"combination",17,FALSE
5,78,"Problematic Skin (Acne/Sensitivity)",0.0476190476190476,"oily",21,FALSE
3,38,"Problematic Skin (Acne/Sensitivity)",0,"normal",16,FALSE
5,57,"Moisterization",0.692307692307692,"combination",13,TRUE
5,125,"Purchase Experience & Satisfaction",0.142857142857143,"combination",49,FALSE
1,36,"Texture, Fragrance & Makeup",-0.0256410256410256,"combination",39,FALSE
5,40,"Moisterization",0.222222222222222,"combination",27,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.4,"dry",10,FALSE
5,9.99,"Moisterization",0.0212765957446809,"oily",47,FALSE
5,24,"Purchase Experience & Satisfaction",0.0909090909090909,"combination",22,FALSE
5,36,"Texture, Fragrance & Makeup",0.0869565217391304,"oily",46,TRUE
5,49,"Problematic Skin (Acne/Sensitivity)",0.285714285714286,"dry",28,FALSE
4,19,"Texture, Fragrance & Makeup",-0.181818181818182,"normal",22,FALSE
2,18,"Problematic Skin (Acne/Sensitivity)",0.136363636363636,"combination",22,FALSE
5,132,"Moisterization",0.428571428571429,"combination",21,FALSE
5,90,"Texture, Fragrance & Makeup",0.21875,"combination",32,FALSE
5,32.5,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"dry",15,FALSE
4,12,"Texture, Fragrance & Makeup",0.6,"normal",15,FALSE
5,29,"Moisterization",0.461538461538462,"combination",13,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.425925925925926,"dry",54,FALSE
5,37,"Moisterization",0.05,"normal",20,FALSE
5,34,"Texture, Fragrance & Makeup",0.454545454545455,"combination",22,FALSE
2,18,"Purchase Experience & Satisfaction",0.354838709677419,"dry",31,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.304347826086957,"combination",46,FALSE
3,5.99,"Problematic Skin (Acne/Sensitivity)",0.0227272727272727,"combination",44,FALSE
5,28,"Problematic Skin (Acne/Sensitivity)",0.133333333333333,"combination",15,FALSE
5,14,"Moisterization",0.0869565217391304,"combination",23,FALSE
5,19,"Problematic Skin (Acne/Sensitivity)",0.357142857142857,"combination",14,FALSE
5,49,"Moisterization",0.132352941176471,"dry",68,FALSE
4,38,"Texture, Fragrance & Makeup",0.121212121212121,"combination",33,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"combination",24,FALSE
5,15,"Texture, Fragrance & Makeup",0.6,"dry",25,FALSE
5,58,"Problematic Skin (Acne/Sensitivity)",0.22,"oily",50,FALSE
5,26,"Purchase Experience & Satisfaction",-0.333333333333333,"combination",15,FALSE
4,38,"Problematic Skin (Acne/Sensitivity)",0.4,"combination",15,FALSE
4,49,"Problematic Skin (Acne/Sensitivity)",0.214285714285714,"combination",98,FALSE
5,60,"Texture, Fragrance & Makeup",0.421052631578947,"normal",19,FALSE
5,122,"Purchase Experience & Satisfaction",0.101449275362319,"combination",69,TRUE
5,54,"Moisterization",-0.0163934426229508,"combination",61,FALSE
3,38,"Texture, Fragrance & Makeup",0.230769230769231,"dry",52,FALSE
2,24,"Problematic Skin (Acne/Sensitivity)",0.227272727272727,"dry",44,FALSE
5,20,"Moisterization",-0.2,"combination",20,FALSE
5,42,"Moisterization",0.197183098591549,"combination",71,FALSE
5,122,"Problematic Skin (Acne/Sensitivity)",0.324324324324324,"combination",37,FALSE
5,22,"Purchase Experience & Satisfaction",0,"combination",12,FALSE
4,6,"Moisterization",0.307692307692308,"combination",39,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",18,FALSE
1,14,"Purchase Experience & Satisfaction",0.230769230769231,"combination",26,FALSE
5,92,"Texture, Fragrance & Makeup",0,"oily",22,FALSE
5,36,"Texture, Fragrance & Makeup",0.0964912280701754,"combination",114,FALSE
3,38.5,"Texture, Fragrance & Makeup",0.347826086956522,"dry",23,FALSE
5,22,"Purchase Experience & Satisfaction",0.257142857142857,"combination",35,FALSE
4,29,"Problematic Skin (Acne/Sensitivity)",0.428571428571429,"combination",35,FALSE
3,48,"Purchase Experience & Satisfaction",0.15,"normal",20,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.31578947368421,"combination",19,FALSE
1,39,"Texture, Fragrance & Makeup",0.121212121212121,"combination",33,FALSE
5,21,"Moisterization",0.166666666666667,"oily",18,FALSE
